5 Strathtay
3 5 166 5159
Ian JAMES, Con
Anne JARVIS, Con
Melanie Jane KINNEY, SNP
Grant LAING, SNP
Claire MCLAREN, SLD
3 2 0 1 0 3
545 0 0 2 1 0
2 0 2 3 1 0
2 3 2 1 5 4
2 2 4 3 1 5
1 0 1 2 3 0
30 1 3 0 0 2
2 5 3 2 4 1
62 0 0 2 3 1
40 2 1 4 5 3
1 0 2 1 3 0
5 1 2 3 4 5
5 5 4 3 1 2
2 4 3 5 1 2
15 0 0 1 3 2
32 1 2 5 4 3
2 1 0 2 3 0
2 4 2 3 1 5
7 3 4 1 2 5
3 1 3 4 5 2
2 5 3 1 4 2
451 0 0 1 2 0
27 0 2 0 0 1
1 4 0 3 1 2
1 2 5 3 1 4
1 4 0 2 1 3
35 1 0 0 0 0
2 0 2 1 0 0
19 2 3 4 5 1
1 2 1 4 3 0
1 0 1 0 2 0
1 1 2 3 4 0
10 0 3 2 1 0
1 0 3 2 0 1
1 2 4 0 1 3
13 4 3 2 1 5
48 0 0 3 1 2
1 5 1 4 2 3
35 0 0 0 2 1
3 3 2 4 1 5
28 0 0 0 1 2
10 2 3 5 4 1
12 1 0 0 0 2
19 0 3 1 2 0
4 5 3 4 1 2
102 5 4 2 1 3
40 0 1 0 0 0
5 5 4 1 3 2
2 3 0 1 0 2
372 0 0 2 1 3
323 0 0 0 0 1
4 0 1 0 3 2
1 4 1 5 2 3
44 1 2 4 5 3
3 2 1 3 4 5
1 0 1 2 0 3
1 3 1 4 2 5
375 1 2 0 0 0
1 3 4 5 1 2
3 0 2 0 1 0
1 3 4 2 1 0
6 0 3 0 1 2
1 4 3 2 5 1
13 0 3 0 2 1
1 2 1 0 4 3
3 2 3 0 1 0
56 4 5 2 1 3
1 2 3 4 1 0
1 0 2 4 1 3
1 2 5 4 3 1
1 1 0 0 2 0
1 0 2 1 0 3
1 5 2 3 1 4
6 0 2 0 3 1
11 4 3 1 2 5
3 1 2 5 3 4
68 0 0 0 1 0
8 3 4 2 1 5
16 3 2 5 4 1
93 5 4 1 2 3
1 4 1 2 3 5
5 1 2 4 3 5
4 2 0 0 1 0
10 0 1 0 0 2
2 5 2 3 4 1
88 0 0 3 2 1
1 1 0 0 3 2
127 3 2 0 0 1
1 4 2 3 5 1
13 0 0 2 0 1
24 5 4 3 2 1
7 3 0 0 2 1
1 2 1 4 3 5
1 0 4 3 2 1
296 2 1 0 0 3
15 3 0 2 1 0
14 0 0 1 0 2
1 3 1 2 0 0
11 4 5 3 2 1
2 4 2 5 3 1
4 1 2 3 0 0
1 3 0 0 1 2
4 2 0 3 0 1
5 3 0 1 2 0
1 4 3 1 5 2
89 2 3 0 0 1
1 0 3 1 0 2
1 4 5 1 3 2
2 1 3 5 2 4
20 2 1 5 4 3
26 3 2 4 5 1
2 3 4 5 2 1
8 2 0 0 0 1
3 5 2 4 3 1
6 3 1 4 5 2
1 2 5 1 3 4
3 3 4 2 5 1
23 0 0 1 0 0
1 5 1 2 3 4
1 2 3 1 0 0
3 2 1 5 3 4
1 0 4 1 2 3
1 3 1 0 4 2
6 0 2 3 0 1
1 2 0 3 1 0
1 5 2 4 1 3
1 3 1 2 4 5
1 4 2 0 3 1
2 4 2 5 1 3
1 3 4 0 2 1
3 3 2 0 1 0
1 2 3 0 1 4
43 4 5 1 2 3
2 1 0 0 2 3
9 2 1 0 3 0
1 0 2 0 1 3
1 2 4 0 3 1
19 5 4 2 3 1
1 1 0 3 2 0
1 5 3 4 2 1
6 4 5 3 1 2
385 1 2 0 0 3
3 1 3 0 2 0
1 4 5 2 3 1
1 3 2 1 0 0
3 0 1 0 2 3
1 0 3 1 2 4
357 0 0 1 2 3
3 5 3 1 2 4
4 3 1 5 2 4
1 1 3 2 0 0
3 2 1 3 0 0
339 2 1 0 0 0
2 2 0 0 3 1
1 4 3 5 2 1
1 3 5 1 2 4
2 5 3 2 1 4
1 1 0 2 3 4
5 3 1 0 2 0
1 3 0 2 0 1
2 1 0 2 0 0
22 1 2 0 3 0
28 3 1 0 0 2
1 3 5 2 4 1
1 3 1 5 4 2
1 3 2 1 4 5
